x1 y1 x2 y2 w h conf cls name date time
186.0 319.0 261.0 404.0 75.0 85.0 0.8907673954963684 0.0 borh 2023-06-01 01:29:03.097465
68.0 330.0 178.0 425.0 110.0 95.0 0.9164892435073853 0.0 borh 2023-06-01 01:29:03.098463
279.0 312.0 404.0 422.0 125.0 110.0 0.9181894659996033 0.0 borh 2023-06-01 01:29:03.100603
121.0 413.0 280.0 514.0 159.0 101.0 0.9531375765800476 0.0 borh 2023-06-01 01:29:03.101731
0.0 368.0 82.0 453.0 82.0 85.0 0.6776749491691589 0.0 borh 2023-06-01 01:29:03.170272
164.0 119.0 285.0 225.0 121.0 106.0 0.805357813835144 0.0 borh 2023-06-01 01:29:03.171268
300.0 237.0 371.0 303.0 71.0 66.0 0.8502249121665955 0.0 borh 2023-06-01 01:29:03.172268
33.0 171.0 173.0 315.0 140.0 144.0 0.896499752998352 0.0 borh 2023-06-01 01:29:03.173264
190.0 242.0 290.0 314.0 100.0 72.0 0.9378042817115784 0.0 borh 2023-06-01 01:29:03.174261
164.0 333.0 309.0 442.0 145.0 109.0 0.9511098861694336 0.0 borh 2023-06-01 01:29:03.175257
302.0 236.0 374.0 305.0 72.0 69.0 0.8092934489250183 0.0 borh 2023-06-01 01:29:03.239272
32.0 171.0 173.0 311.0 141.0 140.0 0.8115267753601074 0.0 borh 2023-06-01 01:29:03.240347
169.0 117.0 285.0 223.0 116.0 106.0 0.8182786703109741 0.0 borh 2023-06-01 01:29:03.242264
192.0 240.0 291.0 315.0 99.0 75.0 0.930991530418396 0.0 borh 2023-06-01 01:29:03.243263
162.0 332.0 312.0 444.0 150.0 112.0 0.9498183727264404 0.0 borh 2023-06-01 01:29:03.244259
132.0 326.0 227.0 395.0 95.0 69.0 0.8333879113197327 0.0 borh 2023-06-01 01:29:03.315647
42.0 340.0 119.0 407.0 77.0 67.0 0.8821545839309692 0.0 borh 2023-06-01 01:29:03.316596
142.0 411.0 257.0 507.0 115.0 96.0 0.9067561626434326 0.0 borh 2023-06-01 01:29:03.318590
250.0 319.0 372.0 457.0 122.0 138.0 0.9322393536567688 0.0 borh 2023-06-01 01:29:03.319590
104.0 183.0 255.0 302.0 151.0 119.0 0.9471814036369324 0.0 borh 2023-06-01 01:29:03.321580
335.0 189.0 416.0 267.0 81.0 78.0 0.8255050182342529 0.0 borh 2023-06-01 01:29:03.418738
136.0 326.0 228.0 396.0 92.0 70.0 0.8511792421340942 0.0 borh 2023-06-01 01:29:03.419814
44.0 340.0 118.0 407.0 74.0 67.0 0.8656433820724487 0.0 borh 2023-06-01 01:29:03.421464
140.0 410.0 256.0 508.0 116.0 98.0 0.9185985326766968 0.0 borh 2023-06-01 01:29:03.423566
110.0 186.0 253.0 309.0 143.0 123.0 0.9188602566719055 0.0 borh 2023-06-01 01:29:03.424452
252.0 324.0 372.0 458.0 120.0 134.0 0.935412585735321 0.0 borh 2023-06-01 01:29:03.427089
291.0 238.0 353.0 294.0 62.0 56.0 0.7198255658149719 0.0 borh 2023-06-01 01:29:03.503313
240.0 323.0 317.0 421.0 77.0 98.0 0.8274146914482117 0.0 borh 2023-06-01 01:29:03.505241
164.0 327.0 221.0 377.0 57.0 50.0 0.8644804358482361 0.0 borh 2023-06-01 01:29:03.507233
172.0 382.0 243.0 448.0 71.0 66.0 0.8834947347640991 0.0 borh 2023-06-01 01:29:03.508820
107.0 338.0 158.0 384.0 51.0 46.0 0.8848106861114502 0.0 borh 2023-06-01 01:29:03.510226
151.0 235.0 242.0 318.0 91.0 83.0 0.9102166295051575 0.0 borh 2023-06-01 01:29:03.511293
289.0 240.0 353.0 292.0 64.0 52.0 0.7964922189712524 0.0 borh 2023-06-01 01:29:03.597999
163.0 328.0 222.0 376.0 59.0 48.0 0.8913418054580688 0.0 borh 2023-06-01 01:29:03.599995
107.0 338.0 157.0 384.0 50.0 46.0 0.8978586196899414 0.0 borh 2023-06-01 01:29:03.601698
239.0 323.0 314.0 419.0 75.0 96.0 0.9156368374824524 0.0 borh 2023-06-01 01:29:03.602947
148.0 235.0 245.0 318.0 97.0 83.0 0.9225525856018066 0.0 borh 2023-06-01 01:29:03.605053
173.0 383.0 243.0 447.0 70.0 64.0 0.9253107309341431 0.0 borh 2023-06-01 01:29:03.606942
291.0 239.0 350.0 290.0 59.0 51.0 0.7974324822425842 0.0 borh 2023-06-01 01:29:03.681304
110.0 336.0 156.0 381.0 46.0 45.0 0.8869054317474365 0.0 borh 2023-06-01 01:29:03.682786
239.0 323.0 315.0 416.0 76.0 93.0 0.9155414700508118 0.0 borh 2023-06-01 01:29:03.685338
163.0 327.0 225.0 373.0 62.0 46.0 0.9240679144859314 0.0 borh 2023-06-01 01:29:03.687766
154.0 237.0 244.0 312.0 90.0 75.0 0.924116313457489 0.0 borh 2023-06-01 01:29:03.689767
173.0 382.0 244.0 445.0 71.0 63.0 0.9333525896072388 0.0 borh 2023-06-01 01:29:03.692796
297.0 243.0 351.0 288.0 54.0 45.0 0.6580448150634766 0.0 borh 2023-06-01 01:29:03.809930
167.0 330.0 225.0 376.0 58.0 46.0 0.8516547083854675 0.0 borh 2023-06-01 01:29:03.812347
242.0 324.0 322.0 417.0 80.0 93.0 0.8801835775375366 0.0 borh 2023-06-01 01:29:03.814873
112.0 336.0 156.0 382.0 44.0 46.0 0.8921204209327698 0.0 borh 2023-06-01 01:29:03.816912
175.0 384.0 246.0 446.0 71.0 62.0 0.9205017685890198 0.0 borh 2023-06-01 01:29:03.818947
156.0 239.0 247.0 313.0 91.0 74.0 0.9222978353500366 0.0 borh 2023-06-01 01:29:03.821437
293.0 241.0 351.0 286.0 58.0 45.0 0.6865076422691345 0.0 borh 2023-06-01 01:29:03.913030
110.0 335.0 156.0 380.0 46.0 45.0 0.8420639038085938 0.0 borh 2023-06-01 01:29:03.914032
163.0 327.0 222.0 372.0 59.0 45.0 0.8618544936180115 0.0 borh 2023-06-01 01:29:03.916021
238.0 322.0 318.0 416.0 80.0 94.0 0.8752985596656799 0.0 borh 2023-06-01 01:29:03.917020
172.0 381.0 245.0 444.0 73.0 63.0 0.9072892069816589 0.0 borh 2023-06-01 01:29:03.918017
155.0 237.0 247.0 310.0 92.0 73.0 0.9132595062255859 0.0 borh 2023-06-01 01:29:03.919013
293.0 241.0 351.0 286.0 58.0 45.0 0.6865076422691345 0.0 borh 2023-06-01 01:29:04.001009
110.0 335.0 156.0 380.0 46.0 45.0 0.8420639038085938 0.0 borh 2023-06-01 01:29:04.003236
163.0 327.0 222.0 372.0 59.0 45.0 0.8618544936180115 0.0 borh 2023-06-01 01:29:04.005032
238.0 322.0 318.0 416.0 80.0 94.0 0.8752985596656799 0.0 borh 2023-06-01 01:29:04.008087
172.0 381.0 245.0 444.0 73.0 63.0 0.9072892069816589 0.0 borh 2023-06-01 01:29:04.010220
155.0 237.0 247.0 310.0 92.0 73.0 0.9132595062255859 0.0 borh 2023-06-01 01:29:04.012979
161.0 327.0 220.0 372.0 59.0 45.0 0.7869630455970764 0.0 borh 2023-06-01 01:29:04.106533
107.0 335.0 155.0 381.0 48.0 46.0 0.8274187445640564 0.0 borh 2023-06-01 01:29:04.108625
153.0 237.0 244.0 309.0 91.0 72.0 0.848398745059967 0.0 borh 2023-06-01 01:29:04.110521
234.0 321.0 316.0 416.0 82.0 95.0 0.8521322011947632 0.0 borh 2023-06-01 01:29:04.112479
171.0 381.0 243.0 444.0 72.0 63.0 0.8829506635665894 0.0 borh 2023-06-01 01:29:04.113549
97.0 328.0 143.0 375.0 46.0 47.0 0.7850046753883362 0.0 borh 2023-06-01 01:29:04.228770
284.0 229.0 346.0 280.0 62.0 51.0 0.8154093027114868 0.0 borh 2023-06-01 01:29:04.232764
141.0 226.0 233.0 305.0 92.0 79.0 0.8607041239738464 0.0 borh 2023-06-01 01:29:04.235711
232.0 317.0 308.0 410.0 76.0 93.0 0.8680328130722046 0.0 borh 2023-06-01 01:29:04.239186
164.0 378.0 233.0 436.0 69.0 58.0 0.9015271067619324 0.0 borh 2023-06-01 01:29:04.241694
147.0 307.0 194.0 358.0 47.0 51.0 0.5017642378807068 0.0 borh 2023-06-01 01:29:04.346026
93.0 317.0 132.0 366.0 39.0 49.0 0.5430431365966797 0.0 borh 2023-06-01 01:29:04.348063
158.0 363.0 226.0 431.0 68.0 68.0 0.6161998510360718 0.0 borh 2023-06-01 01:29:04.349733
161.0 297.0 307.0 421.0 146.0 124.0 0.6294834613800049 0.0 borh 2023-06-01 01:29:04.351113
276.0 219.0 337.0 268.0 61.0 49.0 0.6829396486282349 0.0 borh 2023-06-01 01:29:04.353469
226.0 303.0 304.0 399.0 78.0 96.0 0.7348809242248535 0.0 borh 2023-06-01 01:29:04.354609
136.0 215.0 223.0 299.0 87.0 84.0 0.8058233261108398 0.0 borh 2023-06-01 01:29:04.355998
280.0 222.0 340.0 274.0 60.0 52.0 0.6003248691558838 0.0 borh 2023-06-01 01:29:04.428012
230.0 306.0 304.0 404.0 74.0 98.0 0.6919984221458435 0.0 borh 2023-06-01 01:29:04.429962
138.0 220.0 225.0 304.0 87.0 84.0 0.7204524874687195 0.0 borh 2023-06-01 01:29:04.430960
161.0 367.0 230.0 433.0 69.0 66.0 0.7306469678878784 0.0 borh 2023-06-01 01:29:04.432990
95.0 326.0 137.0 373.0 42.0 47.0 0.6619811654090881 0.0 borh 2023-06-01 01:29:04.519127
282.0 227.0 340.0 277.0 58.0 50.0 0.6711394190788269 0.0 borh 2023-06-01 01:29:04.521220
142.0 224.0 225.0 307.0 83.0 83.0 0.7598186731338501 0.0 borh 2023-06-01 01:29:04.523074
230.0 309.0 304.0 408.0 74.0 99.0 0.7651001811027527 0.0 borh 2023-06-01 01:29:04.525111
163.0 372.0 231.0 435.0 68.0 63.0 0.8536436557769775 0.0 borh 2023-06-01 01:29:04.526959
230.0 310.0 305.0 407.0 75.0 97.0 0.5070241093635559 0.0 borh 2023-06-01 01:29:04.635968
95.0 325.0 138.0 371.0 43.0 46.0 0.5070993304252625 0.0 borh 2023-06-01 01:29:04.638329
151.0 302.0 310.0 431.0 159.0 129.0 0.6308247447013855 0.0 borh 2023-06-01 01:29:04.640295
140.0 220.0 224.0 308.0 84.0 88.0 0.6875066161155701 0.0 borh 2023-06-01 01:29:04.641320
227.0 314.0 304.0 409.0 77.0 95.0 0.5067557692527771 0.0 borh 2023-06-01 01:29:04.702694
154.0 307.0 310.0 427.0 156.0 120.0 0.5787975788116455 0.0 borh 2023-06-01 01:29:04.703657
142.0 228.0 226.0 303.0 84.0 75.0 0.6895493268966675 0.0 borh 2023-06-01 01:29:04.706655
172.0 314.0 312.0 423.0 140.0 109.0 0.6260021328926086 0.0 borh 2023-06-01 01:29:04.798793
103.0 331.0 147.0 376.0 44.0 45.0 0.7051035761833191 0.0 borh 2023-06-01 01:29:04.800794
287.0 232.0 343.0 283.0 56.0 51.0 0.7493876218795776 0.0 borh 2023-06-01 01:29:04.802632
165.0 375.0 235.0 439.0 70.0 64.0 0.8270919322967529 0.0 borh 2023-06-01 01:29:04.803856
144.0 229.0 236.0 311.0 92.0 82.0 0.871185302734375 0.0 borh 2023-06-01 01:29:04.804944
103.0 330.0 147.0 376.0 44.0 46.0 0.7593698501586914 0.0 borh 2023-06-01 01:29:04.884884
287.0 233.0 341.0 283.0 54.0 50.0 0.7923360466957092 0.0 borh 2023-06-01 01:29:04.886332
232.0 320.0 306.0 414.0 74.0 94.0 0.842707097530365 0.0 borh 2023-06-01 01:29:04.887295
168.0 374.0 232.0 437.0 64.0 63.0 0.8612583875656128 0.0 borh 2023-06-01 01:29:04.889324
145.0 232.0 235.0 311.0 90.0 79.0 0.8754039406776428 0.0 borh 2023-06-01 01:29:04.890303
103.0 330.0 147.0 376.0 44.0 46.0 0.7593698501586914 0.0 borh 2023-06-01 01:29:04.952789
287.0 233.0 341.0 283.0 54.0 50.0 0.7923360466957092 0.0 borh 2023-06-01 01:29:04.955100
232.0 320.0 306.0 414.0 74.0 94.0 0.842707097530365 0.0 borh 2023-06-01 01:29:04.956778
168.0 374.0 232.0 437.0 64.0 63.0 0.8612583875656128 0.0 borh 2023-06-01 01:29:04.957775
145.0 232.0 235.0 311.0 90.0 79.0 0.8754039406776428 0.0 borh 2023-06-01 01:29:04.959806
146.0 234.0 229.0 306.0 83.0 72.0 0.6999989748001099 0.0 borh 2023-06-01 01:29:05.019352
229.0 322.0 305.0 412.0 76.0 90.0 0.7519825100898743 0.0 borh 2023-06-01 01:29:05.020608
166.0 377.0 230.0 437.0 64.0 60.0 0.7577560544013977 0.0 borh 2023-06-01 01:29:05.021606
167.0 379.0 234.0 438.0 67.0 59.0 0.7357469797134399 0.0 borh 2023-06-01 01:29:05.076165
168.0 381.0 236.0 440.0 68.0 59.0 0.6229531764984131 0.0 borh 2023-06-01 01:29:05.167976
233.0 321.0 310.0 416.0 77.0 95.0 0.6447396874427795 0.0 borh 2023-06-01 01:29:05.170369
167.0 330.0 218.0 378.0 51.0 48.0 0.5402317643165588 0.0 borh 2023-06-01 01:29:05.264166
111.0 338.0 154.0 385.0 43.0 47.0 0.7238696813583374 0.0 borh 2023-06-01 01:29:05.265162
172.0 384.0 243.0 448.0 71.0 64.0 0.8035845756530762 0.0 borh 2023-06-01 01:29:05.266155
238.0 323.0 310.0 421.0 72.0 98.0 0.8541991710662842 0.0 borh 2023-06-01 01:29:05.268152
154.0 243.0 245.0 317.0 91.0 74.0 0.8809000849723816 0.0 borh 2023-06-01 01:29:05.269148
112.0 338.0 153.0 383.0 41.0 45.0 0.6734018325805664 0.0 borh 2023-06-01 01:29:05.341959
164.0 328.0 220.0 377.0 56.0 49.0 0.728054940700531 0.0 borh 2023-06-01 01:29:05.342950
154.0 243.0 243.0 314.0 89.0 71.0 0.8420637249946594 0.0 borh 2023-06-01 01:29:05.344227
170.0 385.0 244.0 447.0 74.0 62.0 0.8613855242729187 0.0 borh 2023-06-01 01:29:05.345947
237.0 323.0 311.0 419.0 74.0 96.0 0.8669528961181641 0.0 borh 2023-06-01 01:29:05.346940
231.0 324.0 307.0 416.0 76.0 92.0 0.5843808650970459 0.0 borh 2023-06-01 01:29:05.465140
167.0 381.0 232.0 440.0 65.0 59.0 0.708677351474762 0.0 borh 2023-06-01 01:29:05.466245
147.0 241.0 234.0 310.0 87.0 69.0 0.7215954661369324 0.0 borh 2023-06-01 01:29:05.467403
232.0 324.0 306.0 415.0 74.0 91.0 0.5095568299293518 0.0 borh 2023-06-01 01:29:05.529107
166.0 379.0 230.0 441.0 64.0 62.0 0.6172582507133484 0.0 borh 2023-06-01 01:29:05.530077
29.0 119.0 298.0 343.0 269.0 224.0 0.6959786415100098 0.0 borh 2023-06-01 01:29:05.588917
168.0 325.0 298.0 435.0 130.0 110.0 0.8983751535415649 0.0 borh 2023-06-01 01:29:05.590431
30.0 119.0 302.0 358.0 272.0 239.0 0.6917257308959961 0.0 borh 2023-06-01 01:29:05.657312
167.0 327.0 301.0 435.0 134.0 108.0 0.9004677534103394 0.0 borh 2023-06-01 01:29:05.658458
40.0 123.0 298.0 351.0 258.0 228.0 0.6797434687614441 0.0 borh 2023-06-01 01:29:05.734636
168.0 331.0 305.0 438.0 137.0 107.0 0.9131638407707214 0.0 borh 2023-06-01 01:29:05.735805
167.0 332.0 310.0 442.0 143.0 110.0 0.8724660873413086 0.0 borh 2023-06-01 01:29:05.802303
108.0 205.0 266.0 331.0 158.0 126.0 0.6634219884872437 0.0 borh 2023-06-01 01:29:05.882575
184.0 335.0 271.0 405.0 87.0 70.0 0.8654221892356873 0.0 borh 2023-06-01 01:29:05.884184
108.0 205.0 266.0 331.0 158.0 126.0 0.6634219884872437 0.0 borh 2023-06-01 01:29:05.970985
184.0 335.0 271.0 405.0 87.0 70.0 0.8654221892356873 0.0 borh 2023-06-01 01:29:05.973921
270.0 278.0 309.0 320.0 39.0 42.0 0.6885596513748169 0.0 borh 2023-06-01 01:29:06.064665
105.0 209.0 266.0 335.0 161.0 126.0 0.797040581703186 0.0 borh 2023-06-01 01:29:06.066657
185.0 337.0 268.0 405.0 83.0 68.0 0.8667539358139038 0.0 borh 2023-06-01 01:29:06.068653
116.0 411.0 277.0 505.0 161.0 94.0 0.8504686951637268 0.0 borh 2023-06-01 01:29:06.155457
74.0 326.0 177.0 423.0 103.0 97.0 0.8581109642982483 0.0 borh 2023-06-01 01:29:06.158515
277.0 316.0 398.0 422.0 121.0 106.0 0.8721539378166199 0.0 borh 2023-06-01 01:29:06.160408
231.0 201.0 356.0 325.0 125.0 124.0 0.6460818648338318 0.0 borh 2023-06-01 01:29:06.247208
83.0 379.0 270.0 478.0 187.0 99.0 0.8454633951187134 0.0 borh 2023-06-01 01:29:06.248189
79.0 186.0 157.0 244.0 78.0 58.0 0.5257452130317688 0.0 borh 2023-06-01 01:29:06.323220
113.0 261.0 210.0 342.0 97.0 81.0 0.5858943462371826 0.0 borh 2023-06-01 01:29:06.325007
0.0 295.0 119.0 408.0 119.0 113.0 0.7407741546630859 0.0 borh 2023-06-01 01:29:06.327531
229.0 202.0 357.0 323.0 128.0 121.0 0.8145807981491089 0.0 borh 2023-06-01 01:29:06.329958
83.0 378.0 271.0 480.0 188.0 102.0 0.9271928071975708 0.0 borh 2023-06-01 01:29:06.331951
148.0 313.0 315.0 435.0 167.0 122.0 0.8129717111587524 0.0 borh 2023-06-01 01:29:06.423705
208.0 103.0 344.0 239.0 136.0 136.0 0.8438522219657898 0.0 borh 2023-06-01 01:29:06.426917
9.0 295.0 84.0 366.0 75.0 71.0 0.5671370029449463 0.0 borh 2023-06-01 01:29:06.517497
103.0 268.0 214.0 342.0 111.0 74.0 0.8835870027542114 0.0 borh 2023-06-01 01:29:06.519485
250.0 219.0 378.0 388.0 128.0 169.0 0.8847876191139221 0.0 borh 2023-06-01 01:29:06.520482
37.0 87.0 214.0 236.0 177.0 149.0 0.9269980788230896 0.0 borh 2023-06-01 01:29:06.522476
140.0 352.0 263.0 465.0 123.0 113.0 0.9274579882621765 0.0 borh 2023-06-01 01:29:06.523438
121.0 152.0 394.0 432.0 273.0 280.0 0.7622437477111816 0.0 borh 2023-06-01 01:29:06.604221
65.0 333.0 140.0 397.0 75.0 64.0 0.8112764954566956 0.0 borh 2023-06-01 01:29:06.606346
1.0 119.0 162.0 258.0 161.0 139.0 0.8550094366073608 0.0 borh 2023-06-01 01:29:06.608791
39.0 308.0 328.0 497.0 289.0 189.0 0.9414693713188171 0.0 borh 2023-06-01 01:29:06.693984
40.0 309.0 327.0 496.0 287.0 187.0 0.9452869296073914 0.0 borh 2023-06-01 01:29:06.763831
39.0 308.0 328.0 496.0 289.0 188.0 0.9413187503814697 0.0 borh 2023-06-01 01:29:06.833042
39.0 308.0 328.0 496.0 289.0 188.0 0.9413187503814697 0.0 borh 2023-06-01 01:29:06.928449
138.0 234.0 337.0 475.0 199.0 241.0 0.9469072818756104 0.0 borh 2023-06-01 01:29:07.013129
137.0 323.0 288.0 468.0 151.0 145.0 0.9275310039520264 0.0 borh 2023-06-01 01:29:07.096935
127.0 244.0 309.0 374.0 182.0 130.0 0.8659037351608276 0.0 borh 2023-06-01 01:29:07.176107
87.0 262.0 287.0 400.0 200.0 138.0 0.947598397731781 0.0 borh 2023-06-01 01:29:07.238294
87.0 262.0 287.0 400.0 200.0 138.0 0.947598397731781 0.0 borh 2023-06-01 01:29:07.301357
170.0 292.0 341.0 462.0 171.0 170.0 0.9230663776397705 0.0 borh 2023-06-01 01:29:07.378322
172.0 291.0 343.0 460.0 171.0 169.0 0.9276512265205383 0.0 borh 2023-06-01 01:29:07.463127
181.0 363.0 321.0 500.0 140.0 137.0 0.9314006567001343 0.0 borh 2023-06-01 01:29:08.179475
213.0 293.0 313.0 361.0 100.0 68.0 0.7652313113212585 0.0 borh 2023-06-01 01:29:08.256164
182.0 366.0 321.0 499.0 139.0 133.0 0.9439125061035156 0.0 borh 2023-06-01 01:29:08.257965
182.0 358.0 321.0 502.0 139.0 144.0 0.7454885244369507 0.0 borh 2023-06-01 01:29:08.355250
101.0 146.0 245.0 294.0 144.0 148.0 0.8057091236114502 0.0 borh 2023-06-01 01:29:08.356611
105.0 151.0 245.0 288.0 140.0 137.0 0.9315764307975769 0.0 borh 2023-06-01 01:29:08.437380
137.0 347.0 345.0 502.0 208.0 155.0 0.9350247979164124 0.0 borh 2023-06-01 01:29:08.499935
131.0 344.0 344.0 502.0 213.0 158.0 0.910040557384491 0.0 borh 2023-06-01 01:29:08.581109
87.0 165.0 204.0 325.0 117.0 160.0 0.9112404584884644 0.0 borh 2023-06-01 01:29:08.678460
88.0 168.0 205.0 330.0 117.0 162.0 0.9131627082824707 0.0 borh 2023-06-01 01:29:08.785282
88.0 164.0 206.0 329.0 118.0 165.0 0.9175101518630981 0.0 borh 2023-06-01 01:29:08.870051
115.0 212.0 286.0 336.0 171.0 124.0 0.9536081552505493 0.0 borh 2023-06-01 01:29:08.968872
206.0 352.0 344.0 467.0 138.0 115.0 0.7052460312843323 0.0 borh 2023-06-01 01:29:09.065485
206.0 354.0 352.0 475.0 146.0 121.0 0.9317682385444641 0.0 borh 2023-06-01 01:29:09.157271
186.0 276.0 322.0 407.0 136.0 131.0 0.6365698575973511 0.0 borh 2023-06-01 01:29:09.478375
110.0 250.0 205.0 333.0 95.0 83.0 0.6230393052101135 0.0 borh 2023-06-01 01:29:09.625982
144.0 163.0 274.0 307.0 130.0 144.0 0.5604133009910583 0.0 borh 2023-06-01 01:29:09.758728
177.0 384.0 300.0 490.0 123.0 106.0 0.8958861231803894 0.0 borh 2023-06-01 01:29:09.761231
135.0 386.0 312.0 508.0 177.0 122.0 0.7448114156723022 0.0 borh 2023-06-01 01:29:09.843404
141.0 154.0 291.0 302.0 150.0 148.0 0.8253699541091919 0.0 borh 2023-06-01 01:29:09.844412
145.0 160.0 302.0 378.0 157.0 218.0 0.7592681050300598 0.0 borh 2023-06-01 01:29:09.916241
160.0 264.0 294.0 370.0 134.0 106.0 0.9146349430084229 0.0 borh 2023-06-01 01:29:10.001220
155.0 261.0 295.0 374.0 140.0 113.0 0.9369243383407593 0.0 borh 2023-06-01 01:29:10.080189
164.0 278.0 311.0 395.0 147.0 117.0 0.9190419316291809 0.0 borh 2023-06-01 01:29:10.152400
163.0 276.0 306.0 389.0 143.0 113.0 0.922817051410675 0.0 borh 2023-06-01 01:29:10.218357
163.0 276.0 306.0 389.0 143.0 113.0 0.922817051410675 0.0 borh 2023-06-01 01:29:10.285238
163.0 276.0 306.0 390.0 143.0 114.0 0.9144660234451294 0.0 borh 2023-06-01 01:29:10.346990
105.0 248.0 198.0 321.0 93.0 73.0 0.6174654960632324 0.0 borh 2023-06-01 01:29:10.418784
105.0 247.0 199.0 321.0 94.0 74.0 0.7264787554740906 0.0 borh 2023-06-01 01:29:10.484641
105.0 246.0 200.0 321.0 95.0 75.0 0.7328701615333557 0.0 borh 2023-06-01 01:29:10.572044
169.0 301.0 282.0 439.0 113.0 138.0 0.8055542707443237 0.0 borh 2023-06-01 01:29:10.797272
91.0 236.0 211.0 337.0 120.0 101.0 0.9275395274162292 0.0 borh 2023-06-01 01:29:10.937904
90.0 239.0 212.0 339.0 122.0 100.0 0.9465950727462769 0.0 borh 2023-06-01 01:29:11.010703
177.0 358.0 374.0 525.0 197.0 167.0 0.5048996806144714 0.0 borh 2023-06-01 01:29:11.187819
177.0 307.0 372.0 573.0 195.0 266.0 0.5806705951690674 0.0 borh 2023-06-01 01:29:11.389826
180.0 288.0 329.0 502.0 149.0 214.0 0.9027504920959473 0.0 borh 2023-06-01 01:29:11.468614
194.0 144.0 310.0 263.0 116.0 119.0 0.7821512818336487 0.0 borh 2023-06-01 01:29:11.542748
175.0 270.0 333.0 398.0 158.0 128.0 0.9321805238723755 0.0 borh 2023-06-01 01:29:11.545246
193.0 143.0 311.0 262.0 118.0 119.0 0.7766011953353882 0.0 borh 2023-06-01 01:29:11.645418
175.0 271.0 332.0 398.0 157.0 127.0 0.930590808391571 0.0 borh 2023-06-01 01:29:11.648340
193.0 143.0 311.0 259.0 118.0 116.0 0.7958885431289673 0.0 borh 2023-06-01 01:29:11.757980
175.0 271.0 333.0 398.0 158.0 127.0 0.9318233728408813 0.0 borh 2023-06-01 01:29:11.760974
124.0 182.0 346.0 397.0 222.0 215.0 0.8216986656188965 0.0 borh 2023-06-01 01:29:11.842942
126.0 182.0 352.0 387.0 226.0 205.0 0.908069908618927 0.0 borh 2023-06-01 01:29:11.909611
128.0 185.0 349.0 395.0 221.0 210.0 0.8980156779289246 0.0 borh 2023-06-01 01:29:11.987662
130.0 206.0 351.0 413.0 221.0 207.0 0.9186850786209106 0.0 borh 2023-06-01 01:29:12.066997
129.0 205.0 352.0 419.0 223.0 214.0 0.9197154641151428 0.0 borh 2023-06-01 01:29:12.133278
106.0 295.0 259.0 430.0 153.0 135.0 0.7765459418296814 0.0 borh 2023-06-01 01:29:12.249015
145.0 410.0 256.0 485.0 111.0 75.0 0.5011825561523438 0.0 borh 2023-06-01 01:29:12.313320
88.0 281.0 333.0 486.0 245.0 205.0 0.7106397151947021 0.0 borh 2023-06-01 01:29:12.315315
190.0 322.0 329.0 452.0 139.0 130.0 0.8541995286941528 0.0 borh 2023-06-01 01:29:12.388121
87.0 308.0 213.0 422.0 126.0 114.0 0.9073066115379333 0.0 borh 2023-06-01 01:29:12.390114
146.0 412.0 248.0 489.0 102.0 77.0 0.9325223565101624 0.0 borh 2023-06-01 01:29:12.392114
193.0 323.0 329.0 449.0 136.0 126.0 0.8512263298034668 0.0 borh 2023-06-01 01:29:12.461959
88.0 308.0 215.0 421.0 127.0 113.0 0.922166645526886 0.0 borh 2023-06-01 01:29:12.462956
147.0 412.0 247.0 487.0 100.0 75.0 0.9398338794708252 0.0 borh 2023-06-01 01:29:12.463921
0.0 386.0 76.0 481.0 76.0 95.0 0.6148344874382019 0.0 borh 2023-06-01 01:29:12.652875
69.0 151.0 390.0 442.0 321.0 291.0 0.8659987449645996 0.0 borh 2023-06-01 01:29:12.654519
258.0 133.0 403.0 240.0 145.0 107.0 0.9366511702537537 0.0 borh 2023-06-01 01:29:12.656886
75.0 154.0 389.0 441.0 314.0 287.0 0.8449310660362244 0.0 borh 2023-06-01 01:29:12.742235
257.0 132.0 403.0 239.0 146.0 107.0 0.9388800859451294 0.0 borh 2023-06-01 01:29:12.745340
208.0 333.0 314.0 460.0 106.0 127.0 0.6671842336654663 0.0 borh 2023-06-01 01:29:12.837098
74.0 378.0 134.0 438.0 60.0 60.0 0.5005555152893066 0.0 borh 2023-06-01 01:29:13.665671
128.0 362.0 195.0 431.0 67.0 69.0 0.5774077773094177 0.0 borh 2023-06-01 01:29:13.833068
348.0 246.0 420.0 537.0 72.0 291.0 0.6747478246688843 2.0 nut_grass 2023-06-01 01:29:13.917841
155.0 352.0 211.0 420.0 56.0 68.0 0.5534393787384033 0.0 borh 2023-06-01 01:29:14.000942
189.0 372.0 250.0 444.0 61.0 72.0 0.5345745086669922 0.0 borh 2023-06-01 01:29:14.667565
192.0 375.0 253.0 449.0 61.0 74.0 0.7295243740081787 0.0 borh 2023-06-01 01:29:14.751039
190.0 377.0 251.0 449.0 61.0 72.0 0.6309397220611572 0.0 borh 2023-06-01 01:29:14.839731
356.0 179.0 420.0 542.0 64.0 363.0 0.7425707578659058 2.0 nut_grass 2023-06-01 01:29:15.547968
359.0 206.0 420.0 561.0 61.0 355.0 0.5980892181396484 2.0 nut_grass 2023-06-01 01:29:15.638623
236.0 5.0 418.0 196.0 182.0 191.0 0.6162291169166565 0.0 borh 2023-06-01 01:29:15.912633
240.0 4.0 419.0 195.0 179.0 191.0 0.6431148052215576 0.0 borh 2023-06-01 01:29:15.986521
